year,month,winner,week,season,playoff,team,elo_pre,elo_prob,elo_post,qbelo_pre,qb,qb_value_pre,qb_adj,qbelo_prob,qb_game_value,qb_value_post,qbelo_post,quality,importance,total_rating,score1,score2,pats_score,wins_per_month,avg_score,elo_pre_per_month,elo_post_per_month,annual_mean_temp,monthly_mean_temp,game_id,gameday,away_team,temp,referee,overtime,wind_per_month,annual_snowfall,snowfall,annual_mean_rain,monthly_mean_rain
2012,Dec,SF,14,2012,NA,NE,1752.144,0.7144618958485852,1720.111,1748.05614773,Tom Brady,262.90976825025,14.3547491878,0.726436241778,207.49886176239,257.368677601464,1715.27120772,100,NA,NA,34,41,34,0,34,1752.144,1720.111,52.2,36.3,2012_14_HOU_NE,2012-12-10,HOU,59,Terry McAulay,0,9,63.4,3.4,36.73,5.93
2012,Dec,NE,15,2012,NA,NE,1720.111,0.8924912158412271,1723.941,1715.27120772,Tom Brady,257.36867760152995,10.8664525676,0.895222912049,39.23483122382999,235.55529296376,1719.02036599,38,NA,NA,16,23,23,4,29,1723.53275,1734.5885,52.2,36.3,2012_15_SF_NE,2012-12-16,SF,34,Ed Hochuli,0,9,63.4,3.4,36.73,5.93
2012,Dec,NE,16,2012,NA,NE,1723.941,0.8568737370222076,1732.387,1719.02036599,Tom Brady,235.55529296376,-0.583574832391,0.846291112584,238.70300394666,235.87006406205,1728.09420869,87,NA,NA,28,0,28,4,29,1723.53275,1734.5885,52.2,36.3,NA,NA,NA,NA,NA,NA,NA,63.4,3.4,36.73,5.93
2013,Jan,NE,17,2012,d,NE,1732.387,0.7511504190011024,1744.468,1728.09420869,Tom Brady,235.87006406205,-0.397021749091,0.814293171784,344.4960516063,246.732662816475,1736.96778928,98,NA,NA,41,28,41,1,41,1732.387,1744.468,50.0,29,NA,NA,NA,NA,NA,NA,NA,58.9,21.8,40.36,1.08
2013,Jan,BAL,18,2012,c,NE,1744.468,0.7371442497652043,1699.968,1736.96778928,Tom Brady,246.73266281664,5.05411862893,0.761280047757,131.71510185801,235.23090672077697,1690.56148574,99,NA,NA,13,28,13,0,13,1744.468,1699.968,50.0,29,NA,NA,NA,NA,NA,NA,NA,58.9,21.8,40.36,1.08
2013,Sep,NE,1,2013,NA,NE,1634.979,0.6728607288892259,1641.78,1622.37588572,Tom Brady,235.23090672081,11.4544414257,0.690416730683,92.74483419564,220.982299468293,1628.76508321,64,NA,NA,21,23,23,4,22.25,1644.766,1654.84275,50.0,62.1,NA,NA,NA,NA,NA,NA,NA,58.9,0.0,40.36,2.21
2013,Sep,NE,2,2013,NA,NE,1641.78,0.8244330070032511,1646.118,1628.76508321,Tom Brady,220.98229946826,3.7574075579,0.794376218717,94.48274165847,208.33234368728097,1633.89820967,68,NA,NA,13,10,13,4,22.25,1644.766,1654.84275,50.0,62.1,2013_02_NYJ_NE,2013-09-12,NYJ,72,Carl Cheffers,0,8.5,58.9,0.0,40.36,2.21
2013,Sep,NE,3,2013,NA,NE,1646.118,0.8152434589413309,1656.187,1633.89820967,Tom Brady,208.33234368738,-2.7554480637,0.804505894129,116.98859196056998,199.19796851469897,1644.74716492,66,NA,NA,23,3,23,4,22.25,1644.766,1654.84275,50.0,62.1,2013_03_TB_NE,2013-09-22,TB,65,Jeff Triplette,0,8.5,58.9,0.0,40.36,2.21
2013,Sep,NE,4,2013,NA,NE,1656.187,0.5356009408354866,1675.286,1644.74716492,Tom Brady,199.1979685146,-7.18486986475,0.506040238069,256.66711719528,204.94488338266797,1665.04843162,90,NA,NA,23,30,30,4,22.25,1644.766,1654.84275,50.0,62.1,NA,NA,NA,NA,NA,NA,NA,58.9,0.0,40.36,2.21
2013,Oct,CIN,5,2013,NA,NE,1675.286,0.5999329878988349,1649.511,1665.04843162,Tom Brady,204.94488338247,-3.95217489359,0.625748690943,-66.39312259932,177.81108278429096,1637.93115334,85,NA,NA,13,6,6,0,6,1675.286,1649.511,50.0,54.5,NA,NA,NA,NA,NA,NA,NA,58.9,0.0,40.36,0.61
2013,Oct,NE,6,2013,NA,NE,1649.511,0.6307141996463052,1659.334,1637.93115334,Tom Brady,177.81108278438998,-17.3214718085,0.548377838147,49.91019779757,165.020994285708,1650.25383424,96,NA,NA,30,27,30,2,28.5,1643.2424999999998,1653.2075,50.0,54.5,2013_06_NO_NE,2013-10-13,NO,59,Tony Corrente,0,10,58.9,0.0,40.36,0.61
2013,Oct,NYJ,7,2013,NA,NE,1659.334,0.7398954910928001,1636.974,1650.25383424,Tom Brady,165.02099428584,-22.8504472919,0.706135715936,-62.65849967487,142.253044889769,1629.21351095,57,NA,NA,30,27,27,0,27,1659.334,1636.974,50.0,54.5,NA,NA,NA,NA,NA,NA,NA,58.9,0.0,40.36,0.61
2013,Oct,NE,8,2013,NA,NE,1636.974,0.7692251508969301,1647.081,1629.21351095,Tom Brady,142.25304488967,-33.0919039673,0.725227671153,-19.442529488778,126.0834874518252,1641.44238895,68,NA,NA,27,17,27,2,28.5,1643.2424999999998,1653.2075,50.0,54.5,2013_08_MIA_NE,2013-10-27,MIA,53,Walt Anderson,0,10,58.9,0.0,40.36,0.61
2013,Nov,NE,9,2013,NA,NE,1647.081,0.8053697598108478,1658.347,1641.44238895,Tom Brady,126.08348745200998,-39.5220913957,0.758996100548,400.7915751312,153.55429621992897,1655.75782923,63,NA,NA,55,31,55,2,44.5,1644.9029999999998,1657.2825,50.0,40.1,2013_09_PIT_NE,2013-11-03,PIT,44,Walt Coleman,0,14,58.9,NA,40.36,2.72
2013,Nov,CAR,10,2013,NA,NE,1658.347,0.4872809619052486,1642.725,1655.75782923,Tom Brady,153.55429621982998,-23.8105859589,0.545409425904,221.15700540252,160.314567138099,1638.1112407,90,NA,NA,24,20,20,0,20,1658.347,1642.725,50.0,40.1,NA,NA,NA,NA,NA,NA,NA,58.9,NA,40.36,2.72
2013,Nov,NE,11,2013,NA,NE,1642.725,0.5115770552513533,1656.218,1638.1112407,Tom Brady,160.314567138,-19.2399243671,0.435876712432,307.70792947224,175.05390337142396,1654.06104557,99,NA,NA,34,31,34,2,44.5,1644.9029999999998,1657.2825,50.0,40.1,NA,NA,NA,NA,NA,NA,NA,58.9,NA,40.36,2.72
2013,Dec,NE,12,2013,NA,NE,1656.218,0.7662288142435079,1662.144,1654.06104557,Tom Brady,175.05390337149,-10.9082628809,0.821502209291,308.07587196110995,188.356100230452,1658.52673843,30,NA,NA,31,34,34,4,34,1660.98475,1674.01825,50.0,31.8,NA,NA,NA,NA,NA,NA,NA,58.9,11.7,40.36,4.62
2013,Dec,NE,13,2013,NA,NE,1662.144,0.883765028826438,1663.533,1658.52673843,Tom Brady,188.35610023065,-3.71175387125,0.862754108718,204.80833776909,190.001323984494,1660.19732625,55,NA,NA,27,26,27,4,34,1660.98475,1674.01825,50.0,31.8,NA,NA,NA,NA,NA,NA,NA,58.9,11.7,40.36,4.62
2013,Dec,MIA,14,2013,NA,NE,1663.533,0.5938623272572356,1643.826,1660.19732625,Tom Brady,190.00132398423,-2.70355660828,0.572407161959,273.0627377181,198.307465357617,1641.26573185,89,NA,NA,24,20,20,0,20,1663.533,1643.826,50.0,31.8,2013_14_CLE_NE,2013-12-08,CLE,30,Jerome Boger,0,6.5,58.9,11.7,40.36,4.62
2013,Dec,NE,15,2013,NA,NE,1643.826,0.4714617261929691,1681.751,1641.26573185,Tom Brady,198.30746535765,1.58468983206,0.553021174647,93.53562393714,187.83028121559897,1672.80391071,88,NA,NA,7,41,41,4,34,1660.98475,1674.01825,50.0,31.8,NA,NA,NA,NA,NA,NA,NA,58.9,11.7,40.36,4.62
2013,Dec,NE,16,2013,NA,NE,1681.751,0.8548884589841601,1688.645,1672.80391071,Tom Brady,187.8302812155,-3.73313859967,0.867625789519,67.99976647959001,175.847229741909,1679.01472089,60,NA,NA,34,20,34,4,34,1660.98475,1674.01825,50.0,31.8,NA,NA,NA,NA,NA,NA,NA,58.9,11.7,40.36,4.62
2014,Jan,NE,17,2013,d,NE,1688.645,0.7391259190725881,1703.547,1679.01472089,Tom Brady,175.84722974214,-9.53800908867,0.746557471586,29.660788357892997,161.22858560371532,1693.40340565,95,NA,NA,43,22,43,1,43,1688.645,1703.547,49.0,24.8,NA,NA,NA,NA,NA,NA,NA,110.6,34.3,45.25,3.24
2014,Jan,DEN,18,2013,c,NE,1703.547,0.41462706011720185,1684.189,1693.40340565,Tom Brady,161.22858560358,-16.3704322174,0.334096515689,241.42934380190997,169.24866142341298,1678.16220596,100,NA,NA,26,16,16,0,16,1703.547,1684.189,49.0,24.8,NA,NA,NA,NA,NA,NA,NA,110.6,34.3,45.25,3.24
2014,Sep,MIA,1,2014,NA,NE,1624.459,0.6088297236009079,1591.162,1606.05049021,Tom Brady,169.24866142338,1.23698310972,0.587466105128,51.72950221065,157.496745502107,1574.41337973,71,NA,NA,33,20,20,0,20,1624.459,1591.162,49.0,64,NA,NA,NA,NA,NA,NA,NA,110.6,0.0,45.25,0.7
2014,Sep,NE,2,2014,NA,NE,1591.162,0.508407960281148,1622.325,1574.41337973,Tom Brady,157.49674550214,-4.70082523271,0.547022937967,111.07868010822,152.85493896274798,1603.11960148,61,NA,NA,7,30,30,2,23,1606.7435,1624.363,49.0,64,NA,NA,NA,NA,NA,NA,NA,110.6,0.0,45.25,0.7
2014,Sep,NE,3,2014,NA,NE,1622.325,0.886116495928227,1626.401,1603.11960148,Tom Brady,152.85493896288,-6.78668834446,0.857907351973,112.05218406096,148.774663472688,1608.25037127,29,NA,NA,16,9,16,2,23,1606.7435,1624.363,49.0,64,2014_03_OAK_NE,2014-09-21,OAK,78,Peter Morelli,0,11,110.6,0.0,45.25,0.7
2014,Sep,KC,4,2014,NA,NE,1626.401,0.5911841185154738,1585.82,1608.25037127,Tom Brady,148.77466347249,-8.48749266563,0.56030806026,-9.836766143655,132.9135205108755,1570.03397047,72,NA,NA,41,14,14,0,14,1626.401,1585.82,49.0,64,NA,NA,NA,NA,NA,NA,NA,110.6,0.0,45.25,0.7
2014,Oct,NE,5,2014,NA,NE,1585.82,0.5555654975794798,1614.608,1570.03397047,Tom Brady,132.91352051108998,-15.9936904071,0.476152542897,305.12215570881,150.13438403086195,1604.69304731,83,NA,NA,43,17,43,4,39.5,1618.84375,1635.2975000000001,49.0,54.5,2014_05_CIN_NE,2014-10-05,CIN,47,Jerome Boger,0,8.333333333333334,110.6,0.0,45.25,5.83
2014,Oct,NE,6,2014,NA,NE,1614.608,0.6003142566616786,1636.082,1604.69304731,Tom Brady,150.13438403073,-6.58357493147,0.5492272836700001,412.4687273223,176.36781835988702,1629.12308203,73,NA,NA,22,37,37,4,39.5,1618.84375,1635.2975000000001,49.0,54.5,NA,NA,NA,NA,NA,NA,NA,110.6,0.0,45.25,5.83
2014,Oct,NE,7,2014,NA,NE,1636.082,0.8555342488735661,1638.865,1629.12308203,Tom Brady,176.36781835992,6.86232025557,0.8537294784,219.40909348973997,180.67194587290197,1631.93365285,49,NA,NA,27,25,27,4,39.5,1618.84375,1635.2975000000001,49.0,54.5,2014_07_NYJ_NE,2014-10-16,NYJ,64,Bill Leavy,0,8.333333333333334,110.6,0.0,45.25,5.83
2014,Oct,NE,8,2014,NA,NE,1638.865,0.7905084475033076,1651.635,1631.93365285,Tom Brady,180.67194587277,8.67126734757,0.760174076285,517.36251138,214.341002423493,1646.59675386,79,NA,NA,51,23,51,4,39.5,1618.84375,1635.2975000000001,49.0,54.5,2014_08_CHI_NE,2014-10-26,CHI,54,Brad Allen,0,8.333333333333334,110.6,0.0,45.25,5.83
2014,Nov,NE,9,2014,NA,NE,1651.635,0.5193162662283588,1681.595,1646.59675386,Tom Brady,214.34100242378997,25.072231669,0.528521513132,312.75170397702,224.18207257911297,1675.90289727,100,NA,NA,43,21,43,3,39.666666666666664,1681.5873333333334,1705.6813333333332,49.0,40.5,2014_09_DEN_NE,2014-11-02,DEN,35,Walt Anderson,0,13,110.6,2.6,45.25,5.27
2014,Nov,NE,10,2014,NA,NE,1681.595,0.5196553816880767,1711.532,1675.90289727,Tom Brady,224.18207257907997,28.7391546354,0.519368961682,139.71712814268,215.73557813544,1705.85254432,99,NA,NA,20,42,42,3,39.666666666666664,1681.5873333333334,1705.6813333333332,49.0,40.5,NA,NA,NA,NA,NA,NA,NA,110.6,2.6,45.25,5.27
2014,Nov,NE,11,2014,NA,NE,1711.532,0.7900371291951493,1723.917,1705.85254432,Tom Brady,215.73557813544,23.0789492067,0.79134998868,347.50286548229997,228.912306870126,1718.02871843,96,NA,NA,34,9,34,3,39.666666666666664,1681.5873333333334,1705.6813333333332,49.0,40.5,NA,NA,NA,NA,NA,NA,NA,110.6,2.6,45.25,5.27
2014,Nov,GB,12,2014,NA,NE,1723.917,0.5588747096348056,1703.509,1718.02871843,Tom Brady,228.91230687006,28.5133656862,0.534788952147,216.69135747006,227.69021193006,1698.87208125,100,NA,NA,26,21,21,0,21,1723.917,1703.509,49.0,40.5,2014_12_DET_NE,2014-11-23,DET,58,Tony Corrente,0,13,110.6,2.6,45.25,5.27
2014,Dec,NE,13,2014,NA,NE,1703.509,0.5904465496374748,1721.84,1698.87208125,Tom Brady,227.69021193006,26.476649547,0.646071430183,212.23354999176,226.14454573623004,1714.40208759,96,NA,NA,14,23,23,3,27,1719.3166666666666,1729.615,49.0,36.9,NA,NA,NA,NA,NA,NA,NA,110.6,0.3,45.25,6.56
2014,Dec,NE,14,2014,NA,NE,1721.84,0.8209948814749273,1732.601,1714.40208759,Tom Brady,226.14454573623,24.3799836264,0.815687642671,250.65936026703,228.59602718931004,1725.38658819,96,NA,NA,41,13,41,3,27,1719.3166666666666,1729.615,49.0,36.9,NA,NA,NA,NA,NA,NA,NA,110.6,0.3,45.25,6.56
2014,Dec,NE,15,2014,NA,NE,1732.601,0.8519251099065319,1734.404,1725.38658819,Tom Brady,228.59602718931,24.3867248599,0.875774946944,10.737696313179,206.81019410169685,1726.88349112,63,NA,NA,16,17,17,3,27,1719.3166666666666,1729.615,49.0,36.9,2014_15_MIA_NE,2014-12-14,MIA,43,Bill Vinovich,0,9,110.6,0.3,45.25,6.56
2014,Dec,BUF,16,2014,NA,NE,1734.404,0.8442642254931948,1691.589,1726.88349112,Tom Brady,206.81019410172,12.2744717926,0.544174696895,63.6129138876,192.490466080308,1684.71885182,93,NA,NA,9,17,9,0,9,1734.404,1691.589,49.0,36.9,NA,NA,NA,NA,NA,NA,NA,110.6,0.3,45.25,6.56
2015,Jan,NE,17,2014,d,NE,1691.589,0.68365449214709,1701.188,1684.71885182,Tom Brady,192.49046608044,4.50088393973,0.796701208636,335.5295467821,206.794374150606,1692.65632698,98,NA,NA,35,31,35,1,35,1691.589,1701.188,49.5,23.5,NA,NA,NA,NA,NA,NA,NA,36.1,9.5,34.8,3.57
2015,Jan,NE,18,2014,c,NE,1701.188,0.6715758571857016,1723.965,1692.65632698,Tom Brady,206.79437415054,11.4277935506,0.760678412251,238.57980029367,209.972916764853,1713.95818474,99,NA,NA,45,7,45,1,45,1701.188,1723.965,49.5,23.5,NA,NA,NA,NA,NA,NA,NA,36.1,9.5,34.8,3.57
2015,Feb,NE,19,2014,s,NE,1723.965,0.41562777701647147,1743.296,1713.95818474,Tom Brady,209.97291676482,12.4456749758,0.557119620342,360.7738928376,225.05301437209803,1730.94268599,100,NA,NA,28,24,28,1,28,1723.965,1743.296,49.5,14.9,NA,NA,NA,NA,NA,NA,NA,36.1,15.0,34.8,3.37
2015,Sep,NE,1,2015,NA,NE,1663.864,0.7223419186116823,1674.60087507134,1617.77948578,Tom Brady,225.05301437223,13.4477750559,0.710944194099,337.11121266239996,236.25883420124697,1629.4661221,85,NA,NA,28,21,28,3,39.666666666666664,1677.1431901936032,1688.6754707509199,49.5,66.8,2015_01_PIT_NE,2015-09-10,PIT,65,Carl Cheffers,0,6.5,36.1,0.0,34.8,3.93
2015,Sep,NE,2,2015,NA,NE,1674.60087507134,0.5724789190117655,1692.96469550947,1629.4661221,Tom Brady,236.25883420127997,18.378296052,0.6450995940040001,419.3015315082,254.563103931972,1644.08754846,78,NA,NA,32,40,40,3,39.666666666666664,1677.1431901936032,1688.6754707509199,49.5,66.8,NA,NA,NA,NA,NA,NA,NA,36.1,0.0,34.8,3.93
2015,Sep,NE,3,2015,NA,NE,1692.96469550947,0.908682563084034,1698.46084167195,1644.08754846,Tom Brady,254.56310393184,26.6115159656,0.885886855413,348.1651918998,263.923312728636,1651.58342747,56,NA,NA,51,17,51,3,39.666666666666664,1677.1431901936032,1688.6754707509199,49.5,66.8,2015_03_JAX_NE,2015-09-27,JAX,68,Walt Coleman,0,6.5,36.1,0.0,34.8,3.93
2015,Oct,NE,4,2015,NA,NE,1698.46084167195,0.6152322570905052,1722.34600392821,1651.58342747,Tom Brady,263.92331272857,29.9610444316,0.767000834136,203.39995690608,257.87097714632097,1667.74503871,81,NA,NA,6,30,30,4,32.5,1724.78845709576,1737.677561364355,49.5,51.6,NA,NA,NA,NA,NA,NA,NA,36.1,NA,34.8,1.74
2015,Oct,NE,5,2015,NA,NE,1722.34600392821,0.65054608060015,1736.19958091214,1667.74503871,Tom Brady,257.87097714642,25.4368242981,0.619007150771,227.44987404051,254.82886683582905,1683.26383744,94,NA,NA,27,34,34,4,32.5,1724.78845709576,1737.677561364355,49.5,51.6,NA,NA,NA,NA,NA,NA,NA,36.1,NA,34.8,1.74
2015,Oct,NE,6,2015,NA,NE,1736.19958091214,0.8383934893063842,1742.14740187074,1683.26383744,Tom Brady,254.82886683572997,22.6439278192,0.773778211323,345.17378605709996,263.86335875786693,1692.10297719,95,NA,NA,30,23,30,4,32.5,1724.78845709576,1737.677561364355,49.5,51.6,NA,NA,NA,NA,NA,NA,NA,36.1,NA,34.8,1.74
2015,Oct,NE,7,2015,NA,NE,1742.14740187074,0.8671682159087303,1750.01725874633,1692.10297719,Tom Brady,263.86335875789996,26.0289772915,0.829366227165,370.1091805026,274.48794093236995,1702.70823145,91,NA,NA,36,7,36,4,32.5,1724.78845709576,1737.677561364355,49.5,51.6,2015_07_NYJ_NE,2015-10-25,NYJ,58,Bill Vinovich,0,9.5,36.1,NA,34.8,1.74
2015,Nov,NE,8,2015,NA,NE,1750.01725874633,0.9258464890068518,1753.59139123745,1702.70823145,Tom Brady,274.48794093236995,30.0398194262,0.874527470788,228.18323314347,269.85747015348,1709.17717085,80,NA,NA,27,10,27,3,24.666666666666668,1753.62195361697,1757.9586446823166,49.5,46.3,NA,NA,NA,NA,NA,NA,NA,36.1,0.0,34.8,2.07
2015,Nov,NE,9,2015,NA,NE,1753.59139123745,0.7162347393371011,1757.25721086713,1709.17717085,Tom Brady,269.85747015348,26.2225929862,0.6916508783549999,164.94645593712,259.36636873184403,1713.22393228,96,NA,NA,26,27,27,3,24.666666666666668,1753.62195361697,1757.9586446823166,49.5,46.3,2015_09_WAS_NE,2015-11-08,WAS,54,Terry McAulay,0,10,36.1,0.0,34.8,2.07
2015,Nov,NE,10,2015,NA,NE,1757.25721086713,0.8428567302576112,1763.02733194237,1713.22393228,Tom Brady,259.36636873191,19.6659125547,0.801419939445,121.5196843443,245.581700293149,1720.69318796,94,NA,NA,20,13,20,3,24.666666666666668,1753.62195361697,1757.9586446823166,49.5,46.3,NA,NA,NA,NA,NA,NA,NA,36.1,0.0,34.8,2.07
2015,Nov,DEN,11,2015,NA,NE,1763.02733194237,0.5865064906811888,1739.55366239969,1720.69318796,Tom Brady,245.58170029305,11.7902826434,0.629950656641,213.57989639546997,242.38151990329197,1695.46260521,98,NA,NA,30,24,24,0,24,1763.02733194237,1739.55366239969,49.5,46.3,2015_11_BUF_NE,2015-11-23,BUF,29,Gene Steratore,0,10,36.1,0.0,34.8,2.07
2015,Dec,PHI,12,2015,NA,NE,1739.55366239969,0.8801006125592327,1696.11374215307,1695.46260521,Tom Brady,242.38151990349,9.60067825861,0.834920390188,110.74995545691,229.218363458832,1655.81072642,86,NA,NA,28,35,28,0,28,1739.55366239969,1696.11374215307,49.5,43,NA,NA,NA,NA,NA,NA,NA,36.1,0.9,34.8,4.28
2015,Dec,NE,13,2015,NA,NE,1696.11374215307,0.6853884007541274,1714.43672782711,1655.81072642,Tom Brady,229.21836345869997,2.53906607136,0.617534417797,210.47685881145,227.34421299397496,1679.31020126,86,NA,NA,6,27,27,2,30,1705.27523499009,1715.8561541813951,49.5,43,2015_13_PHI_NE,2015-12-06,PHI,52,Peter Morelli,0,8.5,36.1,0.9,34.8,4.28
2015,Dec,NE,14,2015,NA,NE,1714.43672782711,0.9402071619752668,1717.27558053568,1679.31020126,Tom Brady,227.34421299414,1.47503748864,0.907339819037,198.12700444119,224.42249213884503,1683.93055106,46,NA,NA,33,16,33,2,30,1705.27523499009,1715.8561541813951,49.5,43,NA,NA,NA,NA,NA,NA,NA,36.1,0.9,34.8,4.28
2015,Dec,NYJ,15,2015,NA,NE,1717.27558053568,0.6832321630260509,1688.96721177871,1683.93055106,Tom Brady,224.42249213868,-0.059574855536,0.617435255685,151.05088944924,217.085331869736,1659.16750049,93,NA,NA,26,20,20,0,20,1717.27558053568,1688.96721177871,49.5,43,2015_15_TEN_NE,2015-12-20,TEN,40,Walt Coleman,0,8.5,36.1,0.9,34.8,4.28
2016,Jan,MIA,16,2015,NA,NE,1688.96721177871,0.8196510035247403,1644.32110337201,1659.16750049,Tom Brady,217.08533186967,-3.72517628514,0.792017777297,2.1947733321953997,195.59627601592257,1616.90041653,47,NA,NA,20,10,10,0,10,1688.96721177871,1644.32110337201,51.5,29.5,NA,NA,NA,NA,NA,NA,NA,47.6,8.9,33.05,3.27
2016,Jan,NE,17,2015,d,NE,1644.32110337201,0.5145466721862079,1664.41817614353,1616.90041653,Tom Brady,195.59627601591,-14.2834454319,0.51499727165,401.3369324283,216.17034165714895,1637.44125958,97,NA,NA,27,20,27,1,27,1644.32110337201,1664.41817614353,51.5,29.5,NA,NA,NA,NA,NA,NA,NA,47.6,8.9,33.05,3.27
2016,Jan,DEN,18,2015,c,NE,1664.41817614353,0.4111842488630434,1655.6326335728,1637.44125958,Tom Brady,216.17034165738,-3.28224037034,0.387333561495,-4.5339472343219995,194.09991276820975,1629.33643954,96,NA,NA,20,18,18,0,18,1664.41817614353,1655.6326335728,51.5,29.5,NA,NA,NA,NA,NA,NA,NA,47.6,8.9,33.05,3.27
2016,Sep,NE,1,2016,NA,NE,1605.4217557152,0.3975778938175639,1619.10740742584,1595.2003199,Jimmy Garoppolo,85.24296,-34.6271978463,0.376906705178,220.84088734092,98.80275273409198,1609.49451372,82,NA,NA,21,23,23,3,27,1616.9443782489566,1630.13933468553,51.5,65.3,NA,NA,NA,NA,NA,NA,NA,47.6,0.0,33.05,1.38
2016,Sep,NE,2,2016,NA,NE,1619.10740742584,0.8073781798244991,1626.30397160583,1609.49451372,Jimmy Garoppolo,98.80275273396,-26.1159415869,0.758300985499,294.335568615,118.35603432206398,1618.72204391,54,NA,NA,31,24,31,3,27,1616.9443782489566,1630.13933468553,51.5,65.3,2016_02_MIA_NE,2016-09-18,MIA,79,Craig Wrolstad,0,7,47.6,0.0,33.05,1.38
2016,Sep,NE,3,2016,NA,NE,1626.30397160583,0.7005330482221322,1645.00662502492,1618.72204391,Jacoby Brissett,72.09378,-61.2957580357,0.591271015289,189.66425162421,83.850827162421,1645.11833445,75,NA,NA,27,0,27,3,27,1616.9443782489566,1630.13933468553,51.5,65.3,2016_03_HOU_NE,2016-09-22,HOU,68,Walt Coleman,0,7,47.6,0.0,33.05,1.38
2016,Oct,BUF,4,2016,NA,NE,1645.00662502492,0.7573641060317067,1597.85288184721,1645.11833445,Jacoby Brissett,83.85082716251999,-52.3524465527,0.698202910638,113.94199477749,86.859943924017,1602.84815461,72,NA,NA,0,16,0,0,0,1645.00662502492,1597.85288184721,51.5,53.4,2016_04_BUF_NE,2016-10-02,BUF,56,Peter Morelli,0,10.5,47.6,0.0,33.05,5.46
2016,Oct,NE,5,2016,NA,NE,1597.85288184721,0.7528686819845518,1611.68418820996,1602.84815461,Tom Brady,194.09991276819,59.0097034971,0.852192238226,414.9320662212,216.18312811349097,1610.46232248,25,NA,NA,13,33,33,4,34,1623.4916010702025,1644.8124002027175,51.5,53.4,NA,NA,NA,NA,NA,NA,NA,47.6,0.0,33.05,5.46
2016,Oct,NE,6,2016,NA,NE,1611.68418820996,0.6951753874493141,1628.53778572328,1610.46232248,Tom Brady,216.18312811359,67.1008259701,0.76543008369,383.6808842361,232.93290372584104,1623.14531324,90,NA,NA,35,17,35,4,34,1623.4916010702025,1644.8124002027175,51.5,53.4,2016_06_CIN_NE,2016-10-16,CIN,66,Ron Torbert,0,10.5,47.6,0.0,33.05,5.46
2016,Oct,NE,7,2016,NA,NE,1628.53778572328,0.4570813419125229,1655.89154850036,1623.14531324,Tom Brady,232.93290372594,72.1206724554,0.766779048512,262.71189317571,235.91080267091695,1633.7564298,74,NA,NA,16,27,27,4,34,1623.4916010702025,1644.8124002027175,51.5,53.4,NA,NA,NA,NA,NA,NA,NA,47.6,0.0,33.05,5.46
2016,Oct,NE,8,2016,NA,NE,1655.89154850036,0.5166624689017216,1683.13607837727,1633.7564298,Tom Brady,235.91080267095,70.003588285,0.612154164747,324.20796544752,244.740518948607,1655.0160802,96,NA,NA,25,41,41,4,34,1623.4916010702025,1644.8124002027175,51.5,53.4,NA,NA,NA,NA,NA,NA,NA,47.6,0.0,33.05,5.46
2016,Nov,SEA,9,2016,NA,NE,1683.13607837727,0.6576459610247167,1654.29883539097,1655.0160802,Tom Brady,244.74051894864,70.9182669914,0.769298514978,166.00293787868998,236.86676084164495,1619.86973576,99,NA,NA,24,31,24,0,24,1683.13607837727,1654.29883539097,51.5,43.9,NA,NA,NA,NA,NA,NA,NA,47.6,NA,33.05,2.7
2016,Nov,NE,10,2016,NA,NE,1654.29883539097,0.8179757688991766,1662.88721517526,1619.86973576,Tom Brady,236.86676084148,63.4354745721,0.843042739394,302.01559108214997,243.38164386554695,1626.94740439,37,NA,NA,17,30,30,2,26,1658.593025283115,1668.13896079827,51.5,43.9,2016_10_SEA_NE,2016-11-13,SEA,43,Gene Steratore,0,3,47.6,NA,33.05,2.7
2016,Nov,NE,11,2016,NA,NE,1662.88721517526,0.6885345842026018,1673.39070642128,1626.94740439,Tom Brady,243.38164386557995,63.5211423408,0.7247745379070001,250.65194349063,244.108673828085,1636.11002666,75,NA,NA,17,22,22,2,26,1658.593025283115,1668.13896079827,51.5,43.9,NA,NA,NA,NA,NA,NA,NA,47.6,NA,33.05,2.7
2016,Dec,NE,12,2016,NA,NE,1673.39070642128,0.8602793922861076,1680.31418989266,1636.11002666,Tom Brady,244.10867382792,60.7086001918,0.865832704713,257.74388539713,245.47219498484105,1642.57735733,73,NA,NA,26,10,26,4,28.25,1688.61005237287,1699.9002549555576,51.5,32.6,NA,NA,NA,NA,NA,NA,NA,47.6,5.9,33.05,3.25
2016,Dec,NE,13,2016,NA,NE,1680.31418989266,0.7856837586480082,1688.39810031219,1642.57735733,Tom Brady,245.47219498493996,58.3549307488,0.769568125818,331.0122185106,254.02619733750595,1651.37072371,94,NA,NA,30,23,30,4,28.25,1688.61005237287,1699.9002549555576,51.5,32.6,2016_13_LA_NE,2016-12-04,LA,39,Jerome Boger,0,5.666666666666667,47.6,5.9,33.05,3.25
2016,Dec,NE,14,2016,NA,NE,1688.39810031219,0.5406146516388659,1712.33721286535,1651.37072371,Tom Brady,254.02619733744,59.7141853769,0.569128581369,72.63368464836,235.886946068532,1673.68282777,98,NA,NA,3,16,16,4,28.25,1688.61005237287,1699.9002549555576,51.5,32.6,2016_14_BAL_NE,2016-12-12,BAL,31,Ed Hochuli,0,5.666666666666667,47.6,5.9,33.05,3.25
